step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1335,25809008,21360,0.01343191178061946,0.25,0.9318181818181818
1336,25828352,21376,0.013056082227681677,0.125,0.9204545454545454
1337,25847568,21392,0.01360602555436459,0.25,0.9318181818181818
1338,25866784,21408,0.013130868269298497,0.375,0.9431818181818182
1339,25886384,21424,0.01270934925359855,0.375,0.9431818181818182
1340,25905984,21440,0.013041390262735299,0.25,0.9318181818181818
1341,25925200,21456,0.013229543079089382,0.1875,0.9261363636363636
1342,25944544,21472,0.013423899264853592,0.125,0.9204545454545454
1343,25963888,21488,0.013109232560351737,0.1875,0.9261363636363636
1344,25983104,21504,0.013785730206614884,0.1875,0.9261363636363636
1345,26002704,21520,0.012815272929711926,0.1875,0.9261363636363636
1346,26021920,21536,0.013393649827580274,0.125,0.9204545454545454
1347,26041264,21552,0.01290482657067223,0.3125,0.9375
1348,26060352,21568,0.013247680402854598,0.5625,0.9602272727272727
1349,26079696,21584,0.012669557357024429,0.1875,0.9204545454545454
1350,26099168,21600,0.013261955453018148,0.25,0.9318181818181818
1351,26118512,21616,0.012866784215022575,0.5,0.9545454545454546
1352,26137856,21632,0.012953961804659334,0.25,0.9318181818181818
1353,26157456,21648,0.012908809734198364,0.125,0.9204545454545454
1354,26176800,21664,0.013152287929612823,0.0625,0.9147727272727273
1355,26196272,21680,0.012634401807404768,0.4375,0.9431818181818182
1356,26215488,21696,0.013577590031162741,0.1875,0.9261363636363636
1357,26234704,21712,0.013233993606905529,0.3125,0.9375
1358,26254176,21728,0.012889797743819825,0.375,0.9431818181818182
1359,26273520,21744,0.013454705688029119,0.125,0.9147727272727273
1360,26292736,21760,0.013116241203460612,0.25,0.9261363636363636
1361,26311952,21776,0.012884595066615883,0.375,0.9431818181818182
1362,26331168,21792,0.013175064011115475,0.1875,0.9261363636363636
1363,26350640,21808,0.012693982321411218,0.3125,0.9375
1364,26370112,21824,0.01278867540650753,0.3125,0.9375
1365,26389328,21840,0.012942317088753109,0.1875,0.9204545454545454
1366,26408672,21856,0.013008316435360543,0.25,0.9318181818181818
1367,26428016,21872,0.013129477573720617,0.1875,0.9261363636363636
1368,26447488,21888,0.013006341924845174,0.25,0.9261363636363636
1369,26467088,21904,0.01283923164094484,0.1875,0.9261363636363636
1370,26486560,21920,0.013038150858494664,0.0625,0.9147727272727273
1371,26506032,21936,0.012857197829082342,0.0625,0.9147727272727273
1372,26525248,21952,0.013339956586947975,0.3125,0.9375
1373,26544592,21968,0.013022050629802016,0.0625,0.9147727272727273
1374,26563808,21984,0.013025934789369843,0.3125,0.9375
1375,26583152,22000,0.013067213241300618,0.1875,0.9204545454545454
1376,26602368,22016,0.013163993220621659,0.125,0.9204545454545454
1377,26621456,22032,0.01363848940140092,0.0,0.9090909090909091
1378,26640672,22048,0.01340367576236458,0.25,0.9318181818181818
1379,26659888,22064,0.013277209316626737,0.0625,0.9147727272727273
1380,26679232,22080,0.012937106026512574,0.0625,0.9147727272727273
1381,26698448,22096,0.013293368984781189,0.125,0.9204545454545454
1382,26717664,22112,0.013507891975728787,0.125,0.9204545454545454
1383,26737136,22128,0.012874389835682863,0.25,0.9318181818181818
1384,26756480,22144,0.012969137863265994,0.375,0.9431818181818182
1385,26775952,22160,0.012555625547146235,0.375,0.9431818181818182
1386,26795296,22176,0.013387890954614396,0.0625,0.9147727272727273
1387,26814640,22192,0.013086735583987227,0.375,0.9431818181818182
1388,26833984,22208,0.01304137820760222,0.0625,0.9147727272727273
1389,26853584,22224,0.013231889481063552,0.125,0.9204545454545454
1390,26873056,22240,0.0127405572673843,0.25,0.9318181818181818
1391,26892400,22256,0.012962905177256762,0.125,0.9204545454545454
1392,26911616,22272,0.013233632944198869,0.1875,0.9261363636363636
1393,26931088,22288,0.012535282422488752,0.375,0.9431818181818182
1394,26950560,22304,0.012940169681375832,0.125,0.9204545454545454
1395,26970160,22320,0.01265502401130265,0.25,0.9318181818181818
1396,26989376,22336,0.013216434482133312,0.4375,0.9488636363636364
1397,27008592,22352,0.013372166521603808,0.125,0.9204545454545454
1398,27027808,22368,0.013247684807123749,0.125,0.9204545454545454
1399,27047024,22384,0.013007502509590717,0.25,0.9318181818181818
1400,27066624,22400,0.012569464426603458,0.3125,0.9375
1401,27086096,22416,0.013093738255406795,0.1875,0.9261363636363636
1402,27105440,22432,0.012805140333411947,0.25,0.9318181818181818
1403,27124912,22448,0.012853363189702838,0.375,0.9375
1404,27144128,22464,0.013234057039598164,0.3125,0.9375
1405,27163728,22480,0.012969929911450313,0.125,0.9204545454545454
1406,27183072,22496,0.013165695250233388,0.25,0.9318181818181818
1407,27202416,22512,0.013140834333541511,0.1875,0.9261363636363636
1408,27221632,22528,0.012754837963591614,0.5,0.9545454545454546
1409,27241104,22544,0.012897760161444815,0.1875,0.9261363636363636
1410,27260320,22560,0.013042851027304443,0.1875,0.9261363636363636
1411,27279664,22576,0.012568739177855372,0.375,0.9431818181818182
1412,27299136,22592,0.012943878232377129,0.3125,0.9375
1413,27318480,22608,0.013334940630359194,0.1875,0.9261363636363636
1414,27337952,22624,0.012716296398556587,0.3125,0.9318181818181818
1415,27357296,22640,0.013052835627207701,0.1875,0.9261363636363636
1416,27376896,22656,0.01246784085380601,0.4375,0.9488636363636364
1417,27396240,22672,0.013223008800791618,0.375,0.9431818181818182
1418,27415712,22688,0.013177826126559058,0.3125,0.9261363636363636
1419,27434928,22704,0.013488504797590641,0.3125,0.9375
1420,27454272,22720,0.012813955840499483,0.375,0.9431818181818182
1421,27473616,22736,0.01309211614503957,0.125,0.9204545454545454
1422,27493088,22752,0.012675261429369067,0.25,0.9318181818181818
1423,27512432,22768,0.013017752615668739,0.125,0.9204545454545454
1424,27531648,22784,0.01327222427995951,0.125,0.9204545454545454
1425,27550992,22800,0.012724494461205322,0.3125,0.9375
1426,27570464,22816,0.012552931437709015,0.4375,0.9488636363636364
1427,27589808,22832,0.013083545071402898,0.1875,0.9261363636363636
1428,27609280,22848,0.013243728389785395,0.3125,0.9375
1429,27628496,22864,0.012985084690863619,0.3125,0.9318181818181818
1430,27647968,22880,0.012990869725292424,0.25,0.9318181818181818
1431,27667312,22896,0.013068600473979449,0.125,0.9204545454545454
1432,27686784,22912,0.012613156581329896,0.4375,0.9488636363636364
1433,27706128,22928,0.01274193979360415,0.3125,0.9375
1434,27725216,22944,0.013057766451371095,0.1875,0.9261363636363636
1435,27744560,22960,0.01302994024353925,0.125,0.9204545454545454
1436,27763776,22976,0.013074993190876249,0.3125,0.9375
1437,27783248,22992,0.012794970832056862,0.375,0.9431818181818182
1438,27802592,23008,0.012702398108079709,0.4375,0.9488636363636364
1439,27822064,23024,0.01275216361300258,0.25,0.9318181818181818
1440,27841408,23040,0.013161964363047342,0.0,0.9090909090909091
1441,27860752,23056,0.012820550560223366,0.4375,0.9488636363636364
1442,27880096,23072,0.013098760919973496,0.375,0.9431818181818182
1443,27899312,23088,0.013240712239819019,0.1875,0.9204545454545454
1444,27918528,23104,0.012888526003004318,0.375,0.9431818181818182
1445,27937872,23120,0.013100859146842711,0.1875,0.9261363636363636
1446,27957472,23136,0.012567690395694836,0.0625,0.9147727272727273
1447,27976688,23152,0.013184134777531255,0.25,0.9318181818181818
1448,27995904,23168,0.012887164333774393,0.25,0.9318181818181818
1449,28015376,23184,0.012813152360866227,0.25,0.9318181818181818
1450,28034592,23200,0.012947096881875026,0.3125,0.9375
1451,28053936,23216,0.012698291856687426,0.375,0.9431818181818182
1452,28073280,23232,0.012911861165388356,0.0625,0.9147727272727273
1453,28092496,23248,0.013229949454938167,0.1875,0.9261363636363636
1454,28111968,23264,0.013066387820760516,0.1875,0.9261363636363636
1455,28131440,23280,0.012802986330199781,0.125,0.9204545454545454
1456,28150656,23296,0.013013187969504824,0.25,0.9318181818181818
1457,28169872,23312,0.013029302510999761,0.1875,0.9204545454545454
1458,28189472,23328,0.012418560095339547,0.375,0.9431818181818182
1459,28208816,23344,0.01304159447152637,0.25,0.9318181818181818
1460,28228032,23360,0.013470771832658136,0.25,0.9318181818181818
1461,28247376,23376,0.012874886605678964,0.3125,0.9375
1462,28266848,23392,0.013129835135181147,0.375,0.9431818181818182
1463,28286064,23408,0.013272062776762166,0.0625,0.9147727272727273
1464,28305536,23424,0.012751447463991176,0.1875,0.9261363636363636
1465,28325136,23440,0.012616828230877841,0.3125,0.9375
1466,28344352,23456,0.013144796926695497,0.25,0.9318181818181818
1467,28363824,23472,0.013070403555405763,0.25,0.9261363636363636
1468,28383168,23488,0.012866817159021736,0.25,0.9318181818181818
1469,28402512,23504,0.012720596550633498,0.3125,0.9375
1470,28421856,23520,0.012673387898585327,0.375,0.9431818181818182
1471,28441200,23536,0.012800003678810467,0.0625,0.9147727272727273
1472,28460544,23552,0.012989039515148956,0.25,0.9318181818181818
1473,28479760,23568,0.013094310684712666,0.25,0.9318181818181818
1474,28498976,23584,0.012558408086936874,0.375,0.9431818181818182
1475,28518064,23600,0.013252248884174552,0.25,0.9318181818181818
1476,28537280,23616,0.013148707690440575,0.25,0.9318181818181818
1477,28556496,23632,0.013356673263772429,0.0,0.9090909090909091
1478,28575840,23648,0.013062519057736088,0.3125,0.9318181818181818
1479,28595312,23664,0.013036215533593666,0.125,0.9204545454545454
1480,28614528,23680,0.012920127875256742,0.125,0.9204545454545454
1481,28634000,23696,0.01309343844477907,0.3125,0.9375
1482,28653216,23712,0.01319154178861685,0.375,0.9431818181818182
1483,28672304,23728,0.013145496175495363,0.3125,0.9375
1484,28691648,23744,0.012843936128483073,0.25,0.9318181818181818
1485,28710992,23760,0.012781142640131265,0.375,0.9431818181818182
1486,28730208,23776,0.012855638284185377,0.5,0.9545454545454546
1487,28749552,23792,0.013045563348613632,0.25,0.9261363636363636
1488,28769024,23808,0.012692560095099682,0.375,0.9431818181818182
1489,28788624,23824,0.01312496559043303,0.0625,0.9147727272727273
1490,28807968,23840,0.013089025015121948,0.5,0.9545454545454546
1491,28827440,23856,0.012756186148793383,0.1875,0.9261363636363636
1492,28846784,23872,0.013141248794276115,0.1875,0.9204545454545454
1493,28866256,23888,0.01275190428964258,0.125,0.9204545454545454
1494,28885600,23904,0.01297270442052085,0.0625,0.9090909090909091
1495,28905072,23920,0.012849801829930762,0.3125,0.9375
1496,28924288,23936,0.012920947902029092,0.375,0.9431818181818182
1497,28943888,23952,0.012648546692838257,0.25,0.9261363636363636
1498,28963360,23968,0.012612711446184446,0.375,0.9375
1499,28982704,23984,0.012792378408968796,0.4375,0.9488636363636364
1500,29002176,24000,0.012642594832892864,0.375,0.9431818181818182
1501,29021520,24016,0.012928555597374105,0.125,0.9204545454545454
1502,29040736,24032,0.01292010587616893,0.375,0.9431818181818182
1503,29060080,24048,0.012832250738253484,0.3125,0.9375
1504,29079168,24064,0.01307909657539669,0.3125,0.9375
1505,29098512,24080,0.012672318907950697,0.4375,0.9488636363636364
1506,29117856,24096,0.012722332548600118,0.1875,0.9261363636363636
1507,29137200,24112,0.0131440085949095,0.125,0.9204545454545454
1508,29156544,24128,0.012556382880453772,0.25,0.9318181818181818
1509,29176016,24144,0.012980687959431822,0.25,0.9318181818181818
1510,29195232,24160,0.012761130846441092,0.1875,0.9261363636363636
1511,29214576,24176,0.013097424379397917,0.3125,0.9375
1512,29233664,24192,0.013047669059344945,0.375,0.9431818181818182
1513,29253008,24208,0.01304630927342027,0.3125,0.9375
1514,29272224,24224,0.013063699655977704,0.3125,0.9375
1515,29291312,24240,0.013301837308587826,0.0625,0.9147727272727273
1516,29310400,24256,0.013284358849027957,0.125,0.9204545454545454
1517,29329872,24272,0.012523289981550674,0.375,0.9431818181818182
1518,29349216,24288,0.012785465856489413,0.3125,0.9375
1519,29368688,24304,0.01272111255026824,0.3125,0.9318181818181818
1520,29388032,24320,0.012664579545883292,0.375,0.9431818181818182
1521,29407504,24336,0.012846509880412138,0.125,0.9204545454545454
1522,29426848,24352,0.012838020376572917,0.1875,0.9261363636363636
1523,29446448,24368,0.012578296189497044,0.3125,0.9375
1524,29465664,24384,0.012598552130726463,0.4375,0.9488636363636364
1525,29485136,24400,0.01302526286365539,0.375,0.9375
1526,29504352,24416,0.012648994524652596,0.3125,0.9375
1527,29523696,24432,0.012878457996497636,0.125,0.9204545454545454
1528,29543168,24448,0.012724316811865454,0.4375,0.9488636363636364
1529,29562384,24464,0.013045447063217825,0.25,0.9318181818181818
1530,29581856,24480,0.012547249830196505,0.1875,0.9261363636363636
1531,29601200,24496,0.012692452914481992,0.125,0.9204545454545454
1532,29620416,24512,0.013014964914928265,0.4375,0.9488636363636364
1533,29639760,24528,0.012797256127698897,0.125,0.9204545454545454
1534,29658976,24544,0.013055141922981323,0.25,0.9318181818181818
1535,29678192,24560,0.01309945264852373,0.125,0.9204545454545454
1536,29697280,24576,0.013114990883605586,0.25,0.9318181818181818
1537,29716240,24592,0.013115795152653318,0.4375,0.9488636363636364
1538,29735456,24608,0.01270919147595231,0.375,0.9431818181818182
1539,29754800,24624,0.012739367761061523,0.25,0.9318181818181818
1540,29773888,24640,0.012922450221619494,0.25,0.9318181818181818
1541,29793488,24656,0.01269626119900112,0.375,0.9431818181818182
1542,29812832,24672,0.01306288895750562,0.25,0.9261363636363636
1543,29832176,24688,0.012969972328749503,0.4375,0.9488636363636364
1544,29851520,24704,0.012698317355306028,0.25,0.9318181818181818
1545,29870992,24720,0.012671032786211631,0.375,0.9431818181818182
1546,29890464,24736,0.012751176285414917,0.25,0.9318181818181818
1547,29909680,24752,0.012818271781946907,0.1875,0.9261363636363636
1548,29928896,24768,0.013036231916701882,0.1875,0.9261363636363636
1549,29948368,24784,0.012961386631451693,0.125,0.9090909090909091
1550,29967712,24800,0.012916325276384316,0.3125,0.9375
1551,29987312,24816,0.012477773860100698,0.125,0.9204545454545454
1552,30006528,24832,0.012966288452375185,0.125,0.9204545454545454
1553,30025744,24848,0.012782153868052969,0.1875,0.9261363636363636
1554,30045088,24864,0.012719170934714712,0.25,0.9318181818181818
1555,30064432,24880,0.013108753918959359,0.125,0.9147727272727273
1556,30083776,24896,0.012688733043893364,0.25,0.9318181818181818
1557,30103248,24912,0.01291867401057085,0.1875,0.9261363636363636
1558,30122592,24928,0.012718327337542948,0.375,0.9431818181818182
1559,30141936,24944,0.012813613897317696,0.0,0.9034090909090909
1560,30161152,24960,0.012974357093672948,0.125,0.9204545454545454
1561,30180496,24976,0.01269522935074441,0.4375,0.9488636363636364
1562,30199712,24992,0.012601133404819663,0.3125,0.9375
1563,30219056,25008,0.012886801208337769,0.3125,0.9375
1564,30238272,25024,0.01311199263846049,0.1875,0.9261363636363636
1565,30257616,25040,0.01282652245815836,0.25,0.9318181818181818
1566,30277216,25056,0.01241029985363713,0.4375,0.9488636363636364
1567,30296560,25072,0.01284311839082172,0.3125,0.9375
1568,30315648,25088,0.013147094345320832,0.25,0.9261363636363636
1569,30334992,25104,0.012862253091535944,0.25,0.9318181818181818
1570,30354208,25120,0.012710811323960475,0.25,0.9261363636363636
1571,30373296,25136,0.012958148074943391,0.3125,0.9375
1572,30392768,25152,0.012473801329785508,0.3125,0.9375
1573,30412112,25168,0.012712633185856564,0.25,0.9318181818181818
1574,30431200,25184,0.013063597613543117,0.3125,0.9375
1575,30450416,25200,0.012762641945736421,0.3125,0.9375
1576,30469632,25216,0.012811682889638899,0.125,0.9204545454545454
1577,30488976,25232,0.012610994670373486,0.25,0.9318181818181818
1578,30508448,25248,0.012328299349385712,0.3125,0.9375
1579,30527920,25264,0.012345489616149766,0.1875,0.9261363636363636
1580,30547136,25280,0.013150445840986505,0.25,0.9318181818181818
1581,30566352,25296,0.012910226481987207,0.3125,0.9375
1582,30585568,25312,0.013107217123702983,0.3125,0.9318181818181818
1583,30605168,25328,0.012564246372044414,0.375,0.9431818181818182
1584,30624256,25344,0.013506020060401337,0.1875,0.9261363636363636
1585,30643600,25360,0.012388367090269083,0.1875,0.9261363636363636
1586,30663072,25376,0.012387181831892215,0.4375,0.9488636363636364
1587,30682544,25392,0.012500946671163774,0.25,0.9318181818181818
1588,30702016,25408,0.012403080265578481,0.1875,0.9261363636363636
1589,30721616,25424,0.012301679644069106,0.25,0.9318181818181818
1590,30740832,25440,0.012829248035987404,0.25,0.9318181818181818
1591,30760432,25456,0.012648167690201845,0.3125,0.9318181818181818
1592,30779776,25472,0.012392522701007436,0.25,0.9318181818181818
1593,30798864,25488,0.01291271006993256,0.1875,0.9261363636363636
1594,30818208,25504,0.012639559701952862,0.375,0.9431818181818182
1595,30837296,25520,0.01299640973265939,0.3125,0.9375
1596,30856512,25536,0.013229717215235255,0.125,0.9204545454545454
1597,30875856,25552,0.012756093161941848,0.3125,0.9375
1598,30895072,25568,0.012642910137955314,0.25,0.9318181818181818
1599,30914160,25584,0.01318790368080592,0.125,0.9204545454545454
1600,30933504,25600,0.012701581893999404,0.4375,0.9488636363636364
1601,30952976,25616,0.012624169303236493,0.1875,0.9261363636363636
1602,30972320,25632,0.012524451077616712,0.125,0.9204545454545454
1603,30991664,25648,0.012654017815818387,0.25,0.9318181818181818
1604,31011136,25664,0.012724556793210445,0.25,0.9318181818181818
1605,31030480,25680,0.012660266007273694,0.375,0.9431818181818182
1606,31049696,25696,0.013063015719261268,0.0,0.9090909090909091
1607,31068784,25712,0.01302040657784123,0.125,0.9204545454545454
1608,31088256,25728,0.012362476151164028,0.1875,0.9261363636363636
1609,31107600,25744,0.012557847840102119,0.3125,0.9375
1610,31126944,25760,0.012739899244017996,0.375,0.9431818181818182
1611,31146160,25776,0.013089512378803268,0.1875,0.9204545454545454
1612,31165376,25792,0.012908411166997757,0.0625,0.9147727272727273
1613,31184592,25808,0.013149002612823747,0.375,0.9431818181818182
1614,31203936,25824,0.012569657888798984,0.3125,0.9375
1615,31223280,25840,0.012704542079314976,0.5,0.9545454545454546
1616,31242496,25856,0.013024832963898406,0.25,0.9318181818181818
1617,31261712,25872,0.012871424534756596,0.0625,0.9147727272727273
1618,31281056,25888,0.012744945373100591,0.3125,0.9375
1619,31300272,25904,0.012886121783090041,0.3125,0.9375
1620,31319744,25920,0.012450187445049077,0.3125,0.9375
1621,31339216,25936,0.012644547087563013,0.3125,0.9375
1622,31358560,25952,0.01270398923869441,0.25,0.9318181818181818
1623,31378160,25968,0.012593631364916457,0.125,0.9204545454545454
1624,31397504,25984,0.012643434708194222,0.25,0.9318181818181818
1625,31416720,26000,0.012640549864148408,0.3125,0.9375
1626,31435936,26016,0.013044487330464536,0.1875,0.9261363636363636
1627,31455280,26032,0.01288301797875659,0.1875,0.9261363636363636
1628,31474624,26048,0.012750629866082738,0.25,0.9318181818181818
1629,31493840,26064,0.01298818920295004,0.0625,0.9090909090909091
1630,31513312,26080,0.012533183573835321,0.125,0.9204545454545454
1631,31532656,26096,0.012808187064182859,0.1875,0.9261363636363636
1632,31552128,26112,0.01260690849290719,0.3125,0.9375
1633,31571472,26128,0.01239992445620662,0.5,0.9545454545454546
1634,31590944,26144,0.012563522558381283,0.5625,0.9602272727272727
1635,31610544,26160,0.012158991168446867,0.1875,0.9261363636363636
1636,31629632,26176,0.012913766491000395,0.4375,0.9488636363636364
1637,31648848,26192,0.013090690908826712,0.125,0.9204545454545454
1638,31668192,26208,0.012569681718035405,0.5625,0.9602272727272727
1639,31687536,26224,0.012701664539873586,0.3125,0.9375
1640,31706880,26240,0.012801755157818801,0.1875,0.9261363636363636
1641,31726096,26256,0.012616710241121924,0.375,0.9431818181818182
1642,31745440,26272,0.01269693386986197,0.5,0.9545454545454546
1643,31764656,26288,0.012622939629544095,0.3125,0.9375
1644,31783872,26304,0.012811894808838358,0.125,0.9204545454545454
1645,31803344,26320,0.012320318595060697,0.25,0.9318181818181818
1646,31822816,26336,0.012358078778417292,0.25,0.9318181818181818
1647,31841904,26352,0.012736166301029361,0.5,0.9545454545454546
1648,31861248,26368,0.012257468634301522,0.6875,0.9715909090909091
1649,31880720,26384,0.012349047608695976,0.3125,0.9375
1650,31900320,26400,0.012614097205955714,0.1875,0.9261363636363636
1651,31919536,26416,0.013142408789335633,0.1875,0.9261363636363636
1652,31938880,26432,0.012782161169450933,0.25,0.9318181818181818
1653,31958352,26448,0.012246729012783421,0.3125,0.9375
1654,31977568,26464,0.012722954916650929,0.3125,0.9318181818181818
1655,31997040,26480,0.012650193026911302,0.1875,0.9261363636363636
1656,32016256,26496,0.012793686591817777,0.25,0.9318181818181818
1657,32035728,26512,0.012947760185823366,0.25,0.9318181818181818
1658,32055072,26528,0.011957164886050423,0.3125,0.9375
1659,32074288,26544,0.012344926304691526,0.4375,0.9488636363636364
1660,32093632,26560,0.012752133522350651,0.5,0.9545454545454546
1661,32112976,26576,0.012284628394836954,0.5625,0.9602272727272727
1662,32132320,26592,0.01265462493387668,0.125,0.9204545454545454
1663,32151408,26608,0.013069045022516556,0.25,0.9318181818181818
1664,32170624,26624,0.012822509149978607,0.3125,0.9375
1665,32190224,26640,0.012591186277048283,0.0,0.9090909090909091
1666,32209440,26656,0.01305015723840667,0.25,0.9318181818181818
1667,32228656,26672,0.012794249950801223,0.3125,0.9375
1668,32248000,26688,0.012892665996303093,0.25,0.9318181818181818
1669,32267472,26704,0.012617042449005111,0.1875,0.9261363636363636
1670,32286560,26720,0.012921415852970687,0.4375,0.9488636363636364
1671,32306032,26736,0.012462822299687662,0.25,0.9318181818181818
1672,32325248,26752,0.012822759473212753,0.375,0.9431818181818182
1673,32344720,26768,0.0123314011874202,0.5625,0.9602272727272727
1674,32364064,26784,0.012527008621804168,0.3125,0.9375
1675,32383280,26800,0.013102340847337333,0.125,0.9204545454545454
1676,32402624,26816,0.01247591248535229,0.1875,0.9261363636363636
1677,32421968,26832,0.012613037817253864,0.375,0.9431818181818182
1678,32441440,26848,0.01257626476742419,0.5625,0.9602272727272727
1679,32460784,26864,0.012777035468687779,0.125,0.9204545454545454
1680,32480000,26880,0.01255997283761063,0.4375,0.9488636363636364
1681,32499344,26896,0.012665451110357676,0.375,0.9431818181818182
1682,32518816,26912,0.012565086060185146,0.5,0.9545454545454546
1683,32537904,26928,0.012969865170237481,0.4375,0.9488636363636364
1684,32557120,26944,0.012939063863249925,0.25,0.9318181818181818
1685,32576464,26960,0.01291521165690397,0.3125,0.9318181818181818
1686,32595936,26976,0.012397348481993586,0.4375,0.9431818181818182
1687,32615408,26992,0.01223143716026616,0.25,0.9318181818181818
1688,32634752,27008,0.012778388082298184,0.3125,0.9375
1689,32654096,27024,0.012418681981135538,0.25,0.9318181818181818
1690,32673568,27040,0.0127013142755267,0.0625,0.9090909090909091
1691,32692656,27056,0.013133536338862948,0.3125,0.9375
1692,32712128,27072,0.01252049347759251,0.1875,0.9261363636363636
1693,32731472,27088,0.0127464773832106,0.125,0.9204545454545454
1694,32750560,27104,0.012952718739503497,0.4375,0.9488636363636364
1695,32770032,27120,0.01245861827190646,0.3125,0.9375
1696,32789248,27136,0.012933298396515082,0.375,0.9375
1697,32808720,27152,0.012308668814242552,0.4375,0.9488636363636364
1698,32828192,27168,0.012556367135326067,0.3125,0.9375
1699,32847408,27184,0.012883485970307123,0.4375,0.9488636363636364
1700,32866496,27200,0.013062680308295478,0.125,0.9204545454545454
1701,32885840,27216,0.012612352176624795,0.375,0.9431818181818182
1702,32905184,27232,0.012433678512408052,0.375,0.9431818181818182
1703,32924656,27248,0.01243416313367824,0.3125,0.9375
1704,32944000,27264,0.012823545568037545,0.0625,0.9090909090909091
1705,32963472,27280,0.012555190641346525,0.375,0.9431818181818182
1706,32982816,27296,0.012528795355020585,0.625,0.9659090909090909
1707,33002160,27312,0.012186042077162543,0.5,0.9545454545454546
1708,33021376,27328,0.012665372807856245,0.4375,0.9488636363636364
1709,33040720,27344,0.01270198212710043,0.25,0.9318181818181818
1710,33060064,27360,0.012743108403666728,0.1875,0.9261363636363636
1711,33079408,27376,0.01292369056778728,0.1875,0.9261363636363636
1712,33098752,27392,0.012461780053663463,0.4375,0.9488636363636364
1713,33118096,27408,0.01237272458750611,0.375,0.9431818181818182
1714,33137440,27424,0.012460102363911575,0.3125,0.9375
1715,33156784,27440,0.012551072144203522,0.3125,0.9375
1716,33176128,27456,0.012654874030047591,0.25,0.9318181818181818
1717,33195216,27472,0.012562695605223445,0.5625,0.9602272727272727
1718,33214560,27488,0.012435780767875805,0.25,0.9318181818181818
1719,33233904,27504,0.01267022988650758,0.375,0.9431818181818182
1720,33253376,27520,0.012511649183305188,0.375,0.9431818181818182
1721,33272720,27536,0.012603949208261486,0.4375,0.9488636363636364
1722,33291936,27552,0.012542252451978155,0.4375,0.9488636363636364
1723,33311152,27568,0.012375405424743162,0.25,0.9318181818181818
1724,33330368,27584,0.012795348198123804,0.3125,0.9375
1725,33349584,27600,0.012711774582047981,0.375,0.9431818181818182
1726,33368928,27616,0.012803605434217352,0.125,0.9204545454545454
1727,33388400,27632,0.012988965562003005,0.1875,0.9261363636363636
1728,33407616,27648,0.013021153264421593,0.3125,0.9375
1729,33426704,27664,0.01277596283360822,0.25,0.9318181818181818
1730,33445920,27680,0.012658941746314429,0.3125,0.9375
1731,33465136,27696,0.013057062860852871,0.3125,0.9375
1732,33484608,27712,0.012599096949605385,0.5,0.9545454545454546
1733,33503824,27728,0.012629867153437795,0.375,0.9431818181818182
1734,33523296,27744,0.012749689250086071,0.3125,0.9375
1735,33542512,27760,0.01222483815097193,0.25,0.9318181818181818
1736,33561984,27776,0.012202215477288458,0.3125,0.9375
1737,33581328,27792,0.012595281677101553,0.0,0.9090909090909091
1738,33600672,27808,0.012626563796832998,0.375,0.9431818181818182
1739,33619888,27824,0.01273973415324619,0.4375,0.9488636363636364
1740,33639104,27840,0.013077408091552884,0.0625,0.9147727272727273
1741,33658320,27856,0.012970014206377778,0.3125,0.9375
1742,33677536,27872,0.012837368174051027,0.25,0.9318181818181818
1743,33696752,27888,0.012600987428682849,0.25,0.9318181818181818
1744,33716224,27904,0.011972018391249829,0.3125,0.9375
1745,33735568,27920,0.01246234258716692,0.5,0.9545454545454546
1746,33755168,27936,0.012261420686340913,0.3125,0.9375
1747,33774256,27952,0.012809195255377081,0.375,0.9431818181818182
1748,33793600,27968,0.012632583422854463,0.375,0.9431818181818182
1749,33812688,27984,0.012828091276807566,0.4375,0.9488636363636364
1750,33832032,28000,0.01300999068188321,0.25,0.9261363636363636
1751,33851248,28016,0.01266118506010434,0.3125,0.9318181818181818
1752,33870464,28032,0.012649260086842945,0.3125,0.9375
1753,33889552,28048,0.013224153818686267,0.4375,0.9431818181818182
1754,33909024,28064,0.012504825150032367,0.3125,0.9375
1755,33928496,28080,0.012191001236862873,0.4375,0.9488636363636364
1756,33948096,28096,0.0121902165595573,0.5,0.9545454545454546
1757,33967184,28112,0.012625128038574431,0.125,0.9204545454545454
1758,33986528,28128,0.012571206693256506,0.375,0.9431818181818182
1759,34006000,28144,0.01245460296263925,0.25,0.9318181818181818
1760,34025600,28160,0.012303900721986337,0.25,0.9318181818181818
1761,34044944,28176,0.01249084187277778,0.3125,0.9375
1762,34064288,28192,0.012833810993301895,0.1875,0.9204545454545454
1763,34083760,28208,0.012541493696918152,0.375,0.9431818181818182
1764,34103232,28224,0.01263143315143028,0.1875,0.9261363636363636
1765,34122448,28240,0.012778409075919232,0.375,0.9431818181818182
1766,34142176,28256,0.012602556404539226,0.3125,0.9375
1767,34161392,28272,0.012672136175943632,0.5,0.9545454545454546
1768,34180480,28288,0.012928414866537436,0.25,0.9318181818181818
1769,34199824,28304,0.012776427723954091,0.1875,0.9261363636363636
1770,34219168,28320,0.012500945989163846,0.375,0.9431818181818182
1771,34238512,28336,0.012187767058394021,0.375,0.9431818181818182
1772,34257984,28352,0.012384926819746657,0.3125,0.9375
1773,34277328,28368,0.012655706596170649,0.375,0.9431818181818182
